,RA,DEC
1072,22.377032,-28.392252
1073,22.227169,-28.865423
1074,23.015765,-29.269832
1075,24.760856,-28.279785
1076,24.559327,-28.649372
1077,24.832056,-28.905669
1078,24.879568,-28.980771
1079,24.749093,-29.075698
1080,25.455402,-29.133642
1081,25.188219,-27.772761
1082,25.444965,-28.290418
1083,27.312605,-28.465368
1084,27.2271,-28.880073
1085,28.301618,-28.661409
1086,27.654484,-28.859775
1087,27.82703,-29.330357
1088,28.008096,-29.391148
1089,28.400376,-29.421159
1090,28.967352,-28.157397
1091,28.770144,-28.183776
1092,29.306688,-28.567757
1093,30.046084,-28.142707
1094,30.088033,-28.78378
1095,30.294494,-28.909148
1096,3.327426,-29.67492
1097,4.432922,-29.239128
1098,4.215801,-29.523918
1099,5.02447,-30.452508
1100,6.270762,-29.95179
1101,6.744989,-30.271901
1102,6.207033,-30.27815
1103,6.479546,-30.613063
1104,6.959684,-29.273445
1105,6.60363,-29.505272
1106,6.820297,-28.889243
1107,7.080317,-30.470977
1108,7.591259,-29.412713
1109,7.371636,-29.970504
1110,8.754751,-30.133862
1111,9.379201,-30.629483
1112,10.754021,-30.079549
1113,10.696812,-30.249837
1114,12.888527,-31.046768
1115,12.814798,-29.045368
1116,13.122618,-29.306791
1117,13.270968,-29.612106
1118,13.128324,-30.165084
1119,13.505428,-30.046043
1120,15.106318,-29.838634
1121,14.638769,-30.405327
1122,15.225668,-29.528378
1123,14.841749,-29.534332
1124,15.162537,-29.541949
1125,15.236888,-30.439541
1126,15.511134,-30.771995
1127,15.766075,-30.787585
1128,15.347134,-29.136378
1129,15.863033,-29.164612
1130,15.553521,-29.514244
1131,15.676898,-29.906557
1132,16.398772,-30.004978
1133,16.07738,-30.243179
1134,16.022838,-30.457916
1135,17.266887,-29.888894
1136,17.566762,-29.916547
1137,17.372577,-30.14602
1138,17.873743,-30.908017
1139,18.195072,-30.993556
1140,18.306415,-31.025055
1141,18.111928,-31.166013
1142,18.098214,-28.901636
1143,17.785048,-29.84431
1144,18.177959,-29.986961
1145,17.687282,-30.09387
1146,18.149754,-30.203125
1147,18.733267,-29.747275
1148,18.859204,-30.490351
1149,18.653391,-30.78967
1150,18.519147,-30.800411
1151,18.70221,-30.96746
1152,20.323048,-29.726223
1153,20.273673,-29.794947
1154,20.225894,-30.266753
1155,20.113117,-30.284362
1156,20.438688,-30.431287
1157,20.489487,-30.446801
1158,20.518247,-30.500379
1159,20.92417,-29.567557
1160,20.907332,-29.832557
1161,20.933086,-30.020743
1162,21.397426,-30.033164
1163,21.425011,-30.126448
1164,21.296387,-30.453923
1165,21.173728,-30.611904
1166,21.193755,-30.695277
1167,21.055424,-30.689434
1168,22.246958,-30.172182
1169,23.350065,-29.258897
1170,23.308454,-29.496374
1171,23.698056,-29.004331
1172,23.782956,-29.159284
1173,23.713696,-29.1715
1174,24.087412,-29.5429
1175,23.874231,-29.866429
1176,24.755907,-29.647155
1177,24.777269,-29.96216
1178,26.490797,-29.665613
1179,25.890566,-29.673279
1180,26.241712,-29.682861
1181,26.486185,-30.310944
1182,26.333036,-29.061726
1183,27.200211,-29.182855
1184,26.830106,-29.466451
1185,27.463998,-29.615483
1186,27.381658,-29.866656
1187,26.825117,-30.102448
1188,26.727234,-31.216974
1189,29.063197,-30.053535
1190,28.996506,-30.849135
1191,29.489778,-29.469595
1192,29.475817,-31.235573
1193,30.045371,-29.26771
1194,30.206163,-29.870499
1195,30.268008,-30.204663
1196,32.310193,-30.205843
1197,33.091549,-30.269738
1198,37.472249,-30.182588
1199,38.572715,-30.128
1200,38.840663,-30.343323
1201,40.659736,-30.163506
1202,40.432759,-30.257298
1203,40.596131,-30.273539
1204,41.837212,-30.072639
1205,41.772605,-30.151771
1206,41.751691,-30.168951
1207,43.3689,-30.331381
1208,43.398771,-30.829672
1209,44.00973,-30.312081
1210,46.250963,-30.746396
1211,46.864611,-30.383824
1212,48.140875,-30.306612
1213,48.332349,-30.454517
1214,49.26784,-30.116094
1215,49.64846,-30.49272
1216,52.136053,-30.066624
1217,51.477043,-30.226791
1218,52.331972,-30.361398
1219,51.95912,-30.787147
1220,52.231354,-30.961733
1221,51.777541,-31.107529
1222,53.806037,-30.133662
1223,55.439778,-30.32518
1224,57.078402,-30.745861
1225,57.644238,-31.045696
1226,57.734098,-31.076188
1227,59.303487,-30.106134
1228,60.02446,-30.228706
1229,60.178772,-30.277745
1230,60.018459,-30.312349
1231,60.467485,-30.353547
1232,59.918369,-30.421634
1233,60.41059,-30.681448
1234,61.279538,-30.206015
1235,61.357056,-30.314625
1236,63.648418,-31.009051
1237,65.013937,-30.206382
1238,65.373903,-30.255753
1239,68.353292,-30.458733
1240,68.38988,-30.556086
1241,69.32633,-30.578436
1242,69.233054,-30.585935
1243,69.477808,-30.594104
1244,69.218479,-30.616016
1245,69.574566,-30.693338
1246,69.123241,-30.927776
1247,72.314772,-30.078442
1248,72.300549,-30.103159
1249,72.638748,-30.116263
1250,73.841288,-30.227599
1251,74.030349,-30.877343
1252,2.201286,-31.328834
1253,2.320414,-31.655634
1254,5.750154,-30.763279
1255,5.554032,-30.986351
1256,5.130026,-31.406113
1257,5.628462,-31.581549
1258,6.710569,-31.246911
1259,6.593901,-31.377831
1260,8.447923,-30.084621
1261,8.942231,-31.184162
1262,8.727488,-30.880208
1263,25.959498,-35.193364
1264,26.056731,-35.484333
1265,26.814598,-35.678077
1266,27.168545,-34.877421
1267,27.103691,-34.912848
1268,27.294914,-35.225936
1269,28.580374,-35.260631
1270,28.409924,-35.593985
1271,29.205078,-35.040697
1272,29.625814,-35.470863
1273,29.904052,-35.252059
1274,30.658297,-35.479242
1275,31.629255,-35.340452
1276,32.197041,-35.499577
1277,32.74475,-34.75094
1278,32.592853,-35.573056
1279,34.706747,-35.222293
1280,34.428713,-35.290989
1281,34.459788,-35.452855
1282,35.336271,-34.515061
1283,35.565089,-35.279625
1284,34.975617,-35.405797
1285,36.073505,-35.536422
1286,37.166876,-35.082667
1287,38.012176,-34.434946
1288,37.758824,-35.084434
1289,37.908,-35.250156
1290,38.599908,-35.551041
1291,39.838597,-35.630852
1292,40.302015,-35.143495
1293,40.539399,-35.266967
1294,40.475664,-35.533296
1295,40.930108,-34.690445
1296,41.711092,-35.288057
1297,42.717976,-35.366306
1298,42.973662,-34.922427
1299,42.900684,-34.99229
1300,42.817276,-35.245826
1301,43.213975,-35.409475
1302,43.33311,-35.565936
1303,43.335951,-35.556683
1304,43.935318,-34.76422
1305,44.175473,-35.658951
1306,44.381598,-35.091578
1307,46.024103,-35.668976
1308,45.974894,-35.78111
1309,46.526202,-36.676311
1310,46.763155,-34.809752
1311,46.658863,-36.766035
1312,46.968291,-35.370646
1313,46.888691,-35.654524
1314,46.990332,-35.992663
1315,47.238775,-35.193598
1316,47.424465,-35.539415
1317,49.08856,-34.605096
1318,49.047083,-36.569562
1319,48.969368,-34.686355
1320,48.984242,-34.903057
1321,48.961221,-35.277716
1322,49.69093,-35.54578
1323,49.09247,-35.81537
1324,49.4665,-36.765218
1325,49.381323,-36.091657
1326,50.045995,-36.209191
1327,49.825274,-34.92249
1328,49.627003,-35.008371
1329,51.442564,-35.509868
1330,50.834272,-35.629862
1331,51.067096,-35.69865
1332,51.84026,-36.146579
1333,51.89863,-36.141745
1334,51.833024,-36.454282
1335,51.648427,-36.527322
1336,51.869532,-34.947582
1337,52.09926,-34.976559
1338,52.000389,-35.07893
1339,51.668263,-35.185204
1340,52.068915,-36.928905
1341,51.725532,-35.518479
1342,52.067247,-35.537596
1343,52.359108,-35.603981
1344,51.927674,-35.726751
1345,52.390348,-35.86807
1346,52.176336,-35.885094
1347,52.162168,-35.894824
1348,52.279944,-36.161572
1349,52.425426,-36.221444
1350,52.300461,-36.326471
1351,52.424968,-36.410457
1352,52.238656,-36.43696
1353,52.663472,-36.485924
1354,52.393423,-36.703161
1355,52.543128,-34.801194
1356,52.312031,-34.921756
1357,52.652489,-35.041737
1358,52.575252,-35.075737
1359,52.661208,-35.227282
1360,52.694269,-35.354625
1361,53.021962,-35.42568
1362,52.862465,-35.493999
1363,52.953192,-35.582602
1364,53.342599,-35.605567
1365,52.755157,-35.637583
1366,52.945986,-35.676084
1367,53.383887,-35.661762
1368,53.23925,-35.737459
1369,53.387769,-35.70434
1370,53.114181,-35.775578
1371,52.836235,-35.819494
1372,53.876825,-35.251715
1373,53.798111,-35.32293
1374,53.99121,-35.347957
1375,54.249277,-35.343281
1376,54.016703,-35.38874
1377,53.928192,-35.338335
1378,54.15524,-35.385871
1379,53.719685,-35.569539
1380,53.71694,-35.623373
1381,54.105041,-35.70316
1382,54.226628,-35.74704
1383,54.129144,-35.765478
1384,54.264187,-35.800635
1385,54.098108,-35.911575
1386,54.292866,-35.888279
1387,53.942941,-35.989321
1388,54.526259,-36.049998
1389,54.580216,-36.06553
1390,53.849332,-36.091517
1391,54.205333,-36.229669
1392,54.004331,-36.258011
1393,54.303729,-36.257883
1394,54.385132,-36.544617
1395,54.664045,-36.558175
1396,54.432026,-36.726545
1397,54.67361,-36.727348
1398,54.726122,-34.825533
1399,54.261229,-34.875665
1400,54.335795,-34.899227
1401,54.275727,-34.98302
1402,54.442227,-35.052612
1403,54.779575,-35.122766
1404,54.613638,-35.152092
1405,54.740668,-35.184946
1406,54.116534,-35.210708
1407,54.729797,-35.236535
1408,54.689085,-35.266298
1409,54.421407,-35.296178
1410,54.964224,-35.322099
1411,54.410686,-35.385424
1412,55.11145,-35.419718
1413,54.95869,-35.522829
1414,54.332883,-35.521568
1415,54.923616,-35.531708
1416,54.676069,-35.55211
1417,54.980735,-35.662161
1418,55.065308,-35.662864
1419,54.656909,-35.757612
1420,54.391801,-35.829187
1421,54.652558,-35.834042
1422,55.040667,-35.836299
1423,55.139966,-35.888198
1424,54.655125,-35.917044
1425,54.424889,-35.95524
1426,54.364505,-35.962953
1427,54.824327,-36.962059
1428,55.040856,-34.447183
1429,55.021325,-34.652179
1430,54.977249,-34.696118
1431,55.23639,-34.713061
1432,55.298829,-34.921152
1433,55.168727,-34.94879
1434,55.265981,-34.954163
1435,55.2076,-35.023816
1436,55.220439,-35.117858
1437,55.303575,-35.1586
1438,55.349498,-36.080545
1439,55.157343,-36.121396
1440,55.025549,-36.23392
1441,54.753582,-36.338585
1442,55.415352,-36.36278
1443,55.071604,-36.534738
1444,55.029331,-36.559908
1445,54.906944,-36.553011
1446,54.957854,-36.63425
1447,55.489575,-35.343626
1448,55.729565,-35.34344
1449,55.420646,-35.351607
1450,55.392737,-35.402692
1451,55.545448,-35.443396
1452,55.311248,-35.450951
1453,55.574298,-35.471923
1454,55.806336,-35.518922
1455,55.280608,-35.514416
1456,55.458667,-35.535235
1457,55.678946,-35.540657
1458,55.57962,-35.560914
1459,55.605133,-35.594744
1460,55.953431,-35.625824
1461,55.278966,-35.690484
1462,55.25327,-35.742518
1463,55.339105,-35.948645
1464,55.653733,-35.955963
1465,55.64632,-35.984887
1466,55.887642,-36.006215
1467,55.618026,-36.221977
1468,56.057844,-35.596443
1469,56.393484,-35.688507
1470,57.009353,-35.02644
1471,56.976506,-35.038265
1472,56.935075,-35.049796
1473,56.911433,-35.142676
1474,56.906001,-36.363468
1475,57.184684,-35.353196
1476,56.945624,-35.659757
1477,57.307551,-35.92693
1478,57.680305,-36.885768
1479,58.051403,-34.992462
1480,57.978279,-35.21345
1481,57.59651,-35.248109
1482,57.810892,-36.12174
1483,58.067848,-36.304694
1484,57.521973,-36.338517
1485,57.755099,-36.683583
1486,57.853493,-35.475834
1487,58.179599,-35.618994
1488,58.65741,-35.699551
1489,59.711391,-36.138284
1490,59.80584,-35.394492
1491,60.057109,-35.809592
1492,60.722402,-34.936734
1493,60.265539,-35.180884
1494,60.715769,-35.434517
1495,61.212359,-35.891927
1496,62.896494,-35.76079
1497,62.876365,-34.718022
1498,62.766485,-35.288355
1499,63.410309,-36.357556
1500,63.277244,-34.467641
1501,63.707757,-35.628971
1502,66.124238,-34.789746
1503,65.952209,-36.556406
1504,65.72594,-36.692036
1505,66.212808,-35.030297
1506,66.434928,-35.204717
1507,66.823929,-36.167527
1508,66.559856,-36.260384
1509,66.667468,-35.536477
1510,68.745547,-35.929236
1511,68.883879,-34.949929
1512,70.974661,-35.7618
1513,71.667893,-35.837617
1514,71.757934,-36.968916
1515,72.045344,-34.573534
1516,71.834698,-34.58478
1517,73.72581,-35.37865
1518,74.617087,-34.949224
1519,74.992236,-36.087471
1520,75.040658,-35.997828
1521,75.476901,-35.889167
1522,44.755375,-36.6814
1523,44.422003,-36.866148
1524,44.761072,-36.930369
1525,44.7294,-36.993669
1526,45.527436,-37.615197
1527,45.040308,-37.891958
1528,45.356964,-38.134294
1529,45.391006,-36.337965
1530,45.717076,-37.032507
1531,45.262599,-37.155679
1532,46.906633,-37.441588
1533,47.333357,-36.509242
1534,47.051045,-36.63955
1535,47.107093,-36.69921
1536,48.281929,-37.561953
1537,47.49844,-38.082188
1538,47.600972,-36.214708
1539,48.065189,-36.347636
1540,48.801404,-36.883414
1541,47.975271,-36.988875
1542,48.581414,-37.846772
1543,49.423737,-37.144187
1544,49.522806,-37.33949
1545,49.910601,-37.511476
1546,49.842883,-37.587159
1547,50.059862,-36.675343
1548,49.96753,-37.008027
1549,50.29064,-37.194331
1550,50.711813,-35.960995
1551,50.300105,-36.2655
1552,51.028726,-36.381714
1553,50.863001,-36.438427
1554,50.586365,-36.570198
1555,51.129732,-36.64521
1556,50.868678,-37.847901
1557,50.579857,-38.196642
1558,50.748257,-36.765915
1559,51.503208,-36.794189
1560,50.878795,-36.825373
1561,50.889818,-36.982758
1562,51.192055,-37.058443
1563,51.342178,-37.072316
1564,50.915728,-37.094888
1565,50.838249,-37.11311
1566,51.505068,-37.570302
1567,51.162625,-37.584774
1568,51.224844,-37.598293
1569,51.282101,-36.686592
1570,51.475941,-36.71363
1571,51.617219,-36.953627
1572,51.798517,-37.0625
1573,51.681033,-37.298938
1574,51.64854,-37.315244
1575,51.722927,-37.392901
1576,52.257726,-37.360604
1577,52.338585,-37.338165
1578,52.598611,-37.579939
1579,53.202247,-35.945925
1580,53.365517,-35.964665
1581,53.260725,-36.924075
1582,53.242678,-37.270621
1583,53.01302,-38.20461
1584,53.124222,-36.088536
1585,53.534274,-36.068729
1586,53.319154,-36.094168
1587,53.202515,-36.153058
1588,52.912735,-36.276814
1589,53.5499,-36.287528
1590,53.263832,-36.443181
1591,53.568236,-36.58974
1592,53.195489,-37.641938
1593,53.161539,-37.654664
1594,53.482611,-37.734903
1595,53.375396,-38.08894
1596,53.043107,-38.119289
1597,53.153958,-38.159505
1598,54.099843,-37.163933
1599,54.153385,-37.36541
1600,53.303639,-38.234624
1601,53.499053,-35.759097
1602,53.451776,-35.836206
1603,53.854999,-36.178953
1604,53.801581,-36.575453
1605,54.020066,-37.615403
1606,53.848431,-37.618238
1607,53.895389,-38.025707
1608,54.314414,-36.841891
1609,54.427774,-37.208443
1610,55.457621,-36.630436
1611,55.347651,-36.653792
1612,55.441334,-37.483193
1613,55.22631,-37.51644
1614,55.380127,-36.922897
1615,55.286336,-36.931861
1616,55.852183,-37.108879
1617,56.041657,-37.563409
1618,56.042813,-36.178633
1619,55.591997,-36.447432
1620,56.228359,-36.497183
1621,56.10472,-35.856743
1622,56.163397,-35.982703
1623,56.059425,-36.751339
1624,56.533344,-36.822564
1625,56.409731,-36.876248
1626,56.321298,-36.974087
1627,56.813323,-37.012387
1628,56.57361,-38.235836
1629,56.649087,-36.398818
1630,56.482054,-36.398473
1631,57.012772,-36.690502
1632,57.017942,-36.746202
1633,57.040622,-37.525442
1634,56.944692,-36.95775
1635,57.456927,-37.156921
1636,56.91435,-37.288318
1637,58.234107,-37.022227
1638,58.615188,-37.141754
1639,58.112335,-37.221945
1640,58.600146,-37.454501
1641,58.346467,-36.557238
1642,58.789939,-37.482282
1643,58.721305,-38.101607
1644,58.953231,-35.805746
1645,58.891576,-37.102207
1646,59.371547,-37.371446
1647,58.781895,-38.209979
1648,59.435715,-38.251935
1649,59.503789,-36.338128
1650,59.452528,-36.377568
1651,59.942301,-36.852952
1652,60.080653,-37.184426
1653,59.74557,-37.36905
1654,61.345262,-36.811167
1655,60.71037,-37.239198
1656,61.263612,-37.410456
1657,61.70226,-36.435843
1658,60.997932,-37.474319
1659,61.670092,-37.768286
1660,61.463639,-37.318222
1661,61.394248,-37.322
1662,61.582451,-37.457033
1663,61.763964,-38.482293
1664,64.246465,-36.473553
1665,64.47455,-37.544516
1666,64.446851,-35.938249
1667,64.880259,-37.051264
1668,64.662414,-38.641392
1669,64.505582,-36.463786
1670,65.069832,-36.625223
1671,64.960257,-37.582671
1672,64.728719,-38.170712
1673,65.036989,-37.25401
1674,65.983944,-37.274881
1675,66.98614,-37.690463
1676,67.228396,-37.063525
1677,66.986597,-37.130112
1678,67.600509,-38.542221
1679,67.283362,-36.036089
1680,67.291872,-36.129656
1681,67.374925,-36.457476
1682,67.236569,-36.703163
1683,67.880318,-36.7555
1684,68.007489,-37.105727
1685,67.924177,-37.357819
1686,70.161967,-36.078906
1687,69.912731,-36.201325
1688,69.998208,-36.547354
1689,70.523053,-36.841971
1690,70.569836,-36.84764
1691,70.765222,-37.097175
1692,70.368933,-37.10599
1693,70.733225,-36.152962
1694,71.318238,-36.903881
1695,72.50132,-36.449098
1696,73.174923,-36.517031
1697,73.09765,-37.526194
1698,73.436451,-38.125179
1699,74.242294,-37.447931
1700,75.334392,-37.817416
1701,75.370074,-37.948279
1702,74.815447,-37.329019
1703,75.527635,-36.186518
1704,15.396814,-39.627229
1705,36.821711,-38.7834
1706,37.441908,-38.46183
1707,37.302488,-38.546341
1708,37.327919,-38.616166
1709,37.956077,-39.25338
1710,38.527142,-38.600569
1711,38.585271,-38.763841
1712,38.288745,-39.116332
1713,38.4633,-39.250002
1714,38.14801,-39.250282
1715,38.390695,-39.459794
1716,38.492762,-39.505112
1717,45.953463,-39.033161
1718,46.08967,-39.200831
1719,46.163951,-39.197189
1720,46.230828,-39.30196
1721,45.951348,-39.308333
1722,46.013595,-39.398291
1723,46.266287,-39.566491
1724,46.007878,-37.625072
1725,46.432322,-37.668679
1726,46.3701,-37.878336
1727,46.253299,-38.408221
1728,46.582464,-39.007184
1729,46.572981,-39.034722
1730,46.543428,-39.062573
1731,48.112639,-38.735779
1732,48.38534,-38.749807
1733,48.597356,-39.001346
1734,48.703425,-39.010008
1735,49.012759,-39.372357
1736,48.903015,-38.322884
1737,49.240066,-38.479802
1738,49.543624,-38.505171
1739,49.414719,-38.522547
1740,49.233885,-39.128653
1741,49.33528,-39.269317
1742,49.949498,-38.232081
1743,50.328872,-38.82839
1744,50.121329,-38.985898
1745,51.337368,-38.844515
1746,51.731412,-37.547729
1747,52.147376,-37.356767
1748,51.975611,-37.375695
1749,51.943066,-38.439915
1750,52.002021,-38.537289
1751,51.503503,-39.616861
1752,51.85838,-39.690511
1753,52.403365,-37.790024
1754,52.317926,-37.985426
1755,52.311361,-39.110094
1756,52.172281,-39.335587
1757,52.127875,-39.507567
1758,52.98272,-38.245994
1759,54.481544,-37.855999
1760,54.434893,-38.010924
1761,54.531027,-38.092606
1762,54.243686,-38.131688
1763,54.562418,-39.365091
1764,54.393142,-39.388129
1765,54.607261,-38.181809
1766,54.491655,-38.326994
1767,54.541953,-38.632256
1768,54.605472,-38.645127
1769,55.015132,-38.738609
1770,54.912351,-39.724731
1771,55.085498,-37.644034
1772,55.142687,-37.851791
1773,55.241555,-37.88891
1774,55.139796,-38.000288
1775,55.071671,-38.08663
1776,55.435432,-39.468184
1777,55.200564,-39.554804
1778,55.664262,-38.227732
1779,55.837085,-38.285018
1780,55.165626,-38.706474
1781,55.560445,-38.855341
1782,55.578349,-37.975387
1783,56.830667,-38.337563
1784,56.67528,-38.3589
1785,56.852756,-39.03723
1786,57.140266,-39.530257
1787,57.712301,-37.241892
1788,57.72608,-37.330382
1789,57.689734,-38.201726
1790,57.785851,-38.764275
1791,57.568826,-38.767729
1792,57.720381,-38.819724
1793,57.530828,-39.734318
1794,57.342772,-39.7607
1795,57.732572,-37.79285
1796,57.877509,-37.410393
1797,57.992739,-38.600978
1798,58.280868,-38.839994
1799,59.724755,-38.944105
1800,60.690099,-39.305649
1801,60.466227,-37.448462
1802,60.772136,-38.237748
1803,61.129212,-38.704234
1804,61.366745,-38.846339
1805,61.066089,-37.825175
1806,61.33896,-39.193118
1807,63.428484,-37.659741
1808,63.39531,-37.72511
1809,63.434591,-37.80363
1810,63.513864,-38.012908
1811,63.473808,-38.059947
1812,63.110223,-38.088369
1813,63.8115,-39.173313
1814,64.141467,-38.55486
1815,64.174913,-38.653608
1816,64.01258,-38.042299
1817,63.72198,-38.060583
1818,63.989383,-39.099497
1819,65.078383,-38.755684
1820,65.176822,-38.326576
1821,65.579438,-38.634706
1822,66.241521,-38.098648
1823,68.766763,-38.24445
1824,69.164347,-39.246508
1825,69.212291,-39.252042
1826,70.162099,-38.633925
1827,71.316509,-39.616077
1828,71.910998,-39.860901
1829,71.292152,-39.235421
1830,71.666309,-39.290453
1831,71.912944,-38.446904
1832,72.602746,-38.52871
1833,74.216561,-37.900285
1834,75.107539,-38.316955
1835,74.563019,-37.67048
1836,74.789782,-37.764177
1837,74.891311,-37.925679
1838,75.46761,-38.19557
1839,14.871443,-40.038215
1840,15.003574,-40.349917
1841,14.966825,-40.321594
1842,15.195709,-40.530596
1843,14.712278,-40.574867
1844,15.134725,-40.086679
1845,15.752515,-40.229367
1846,16.069577,-39.833438
1847,16.42167,-39.893102
1848,16.883065,-40.538925
1849,38.774396,-40.016367
1850,38.43859,-40.307287
1851,39.567247,-40.509271
1852,39.387135,-39.802794
1853,39.347462,-40.26166
1854,45.689409,-39.50714
1855,46.939239,-40.75563
1856,47.597764,-39.626685
1857,47.660453,-39.727737
1858,47.189993,-39.978988
1859,46.829477,-39.98757
1860,47.284585,-40.10595
1861,47.354873,-41.082441
1862,47.465512,-41.303772
1863,47.89224,-39.116999
1864,47.455844,-40.692072
1865,47.737645,-40.721619
1866,47.381225,-40.789081
1867,47.404942,-40.819352
1868,48.638993,-39.916416
1869,47.8162,-39.956854
1870,48.500274,-40.288671
1871,48.607614,-40.594044
1872,48.452767,-40.70553
1873,49.907355,-40.421091
1874,50.395589,-41.195592
1875,50.484908,-41.291369
1876,50.180535,-39.178173
1877,50.521249,-39.19864
1878,50.18099,-39.218574
1879,50.900362,-39.60194
1880,50.559431,-40.609245
1881,51.146135,-40.221867
1882,50.742406,-41.095494
1883,50.73365,-41.39729
1884,50.606909,-41.420723
1885,51.594127,-40.495474
1886,51.120973,-40.637607
1887,51.776197,-40.214759
1888,52.324906,-39.942045
1889,53.359121,-39.016413
1890,53.399655,-39.072157
1891,53.165127,-39.150967
1892,53.666991,-39.528449
1893,53.695375,-40.652082
1894,53.324686,-38.867862
1895,54.068595,-39.832987
1896,53.707613,-40.173714
1897,54.165186,-40.242833
1898,53.47141,-41.57458
1899,54.514338,-40.32613
1900,54.047089,-40.591227
1901,54.078241,-40.736579
1902,55.274324,-40.526385
1903,55.342628,-39.800093
1904,55.964762,-39.991392
1905,55.235952,-40.016341
1906,55.51374,-40.068738
1907,56.03217,-41.073996
1908,55.992847,-41.095351
1909,56.457386,-40.754912
1910,56.617304,-41.016572
1911,56.477146,-40.198762
1912,57.92565,-40.193722
1913,59.04431,-39.618719
1914,59.370919,-39.855111
1915,59.70785,-39.9568
1916,59.030862,-40.03638
1917,59.48735,-40.061157
1918,59.21861,-40.150465
1919,59.904496,-40.765826
1920,60.400281,-40.218055
1921,61.248397,-40.491762
1922,62.263097,-40.45095
1923,62.066174,-41.026253
1924,62.481741,-39.621037
1925,62.805726,-39.803253
1926,64.884973,-40.345047
1927,64.873986,-40.252278
1928,65.356094,-40.379831
1929,66.123442,-40.255954
1930,66.702453,-40.343063
1931,67.482876,-39.072507
1932,67.263904,-39.181759
1933,67.277019,-41.099648
1934,67.45513,-40.643693
1935,67.26301,-40.989338
1936,67.98127,-39.685532
1937,68.026607,-39.679034
1938,67.674047,-39.846715
1939,68.127144,-41.074298
1940,68.533768,-40.133232
1941,68.591646,-40.18357
1942,69.135597,-40.093529
1943,69.326232,-40.615694
1944,69.549022,-40.677548
1945,69.684114,-39.697102
1946,69.764063,-39.765314
1947,70.061401,-40.289287
1948,70.075467,-41.05689
1949,70.781304,-40.947734
1950,70.611136,-39.758982
1951,70.406271,-40.260246
1952,70.883667,-39.324844
1953,70.982286,-39.42346
1954,70.425353,-39.52635
1955,70.597393,-41.262152
1956,71.078714,-40.910554
1957,72.416958,-40.080095
1958,73.145193,-40.920903
1959,73.235225,-39.156224
1960,314.969657,-40.8143
1961,314.995094,-40.848727
1962,314.592049,-41.303396
1963,314.954997,-41.378398
1964,315.854034,-40.52605
1965,316.693517,-40.514617
1966,317.998269,-41.171221
1967,317.644407,-41.54888
1968,339.593681,-40.321169
1969,340.334814,-39.783447
1970,339.949672,-39.992032
1971,340.166901,-40.210592
1972,340.544976,-40.748777
1973,341.077805,-40.866366
1974,340.823594,-40.061873
1975,340.78179,-40.079612
1976,353.852606,-40.728155
1977,9.161328,-42.70147
1978,37.669592,-42.099334
1979,37.785847,-41.970745
1980,37.816176,-41.980027
1981,37.788492,-42.20614
1982,47.372441,-41.598798
1983,48.041769,-42.02693
1984,48.441383,-41.724001
1985,48.061925,-41.733342
1986,49.595007,-41.410558
1987,49.22767,-40.372583
1988,49.372461,-40.972432
1989,49.679532,-41.024026
1990,50.102881,-42.105626
1991,52.290198,-41.414121
1992,51.932439,-42.498085
1993,52.062143,-40.641296
1994,53.914333,-41.674215
1995,54.725707,-41.962358
1996,54.941371,-42.542812
1997,55.074818,-40.813718
1998,54.832695,-40.910576
1999,55.364811,-42.122149
2000,55.420826,-42.142387
2001,55.05903,-42.381627
2002,55.823543,-41.468789
2003,57.015414,-41.446098
2004,57.566619,-40.86503
2005,58.195161,-41.218835
2006,57.363026,-41.429529
2007,57.902977,-40.598419
2008,58.657876,-41.386717
2009,58.633945,-41.458899
2010,58.762683,-41.583055
2011,60.080379,-41.196517
2012,60.107574,-41.420857
2013,60.309221,-41.827439
2014,60.025982,-42.033946
2015,60.263916,-42.159
2016,60.426944,-41.446795
2017,60.748895,-40.593443
2018,60.795911,-40.696737
2019,60.931541,-42.688278
2020,60.862911,-41.82376
2021,61.664992,-42.085189
2022,61.152669,-42.241455
2023,61.451949,-41.586513
2024,61.178315,-41.739248
2025,63.129273,-40.945745
2026,63.35946,-41.317335
2027,63.471507,-42.502197
2028,66.331971,-42.737373
2029,66.320624,-42.781905
2030,66.383375,-42.416806
2031,65.887366,-41.144136
2032,65.886317,-41.741607
2033,66.994576,-42.545106
2034,66.585638,-42.555761
2035,66.53694,-42.622593
2036,66.970584,-42.841728
2037,66.793124,-42.834844
2038,66.526268,-42.878982
2039,66.856957,-42.896765
2040,66.854566,-41.327588
2041,67.211677,-42.030627
2042,66.674138,-42.176852
2043,67.147797,-42.395481
2044,68.260712,-41.472747
2045,68.886947,-41.966524
2046,68.710667,-42.638575
2047,69.006309,-41.453282
2048,69.100014,-40.676539
2049,69.181236,-41.007858
2050,69.887366,-42.65999
2051,69.806508,-42.23321
2052,69.779558,-41.210882
2053,69.879826,-41.328731
2054,69.829487,-41.563737
2055,71.015991,-41.116857
2056,71.193536,-41.575754
2057,71.193176,-41.630164
2058,71.236835,-41.638174
2059,71.756938,-40.3977
2060,71.907382,-41.25416
2061,71.831867,-41.622054
2062,72.323651,-41.690066
2063,72.60402,-42.753584
2064,72.927595,-41.7179
2065,74.026672,-42.162637
2066,73.791548,-42.240571
2067,316.33321,-41.187638
2068,315.65552,-41.208056
2069,315.621356,-41.239681
2070,315.691199,-41.288142
