,RA,DEC
2066,66.700956,-62.614044
2067,66.702453,-40.343063
2068,66.704856,-56.147484
2069,66.719387,-49.148238
2070,66.729987,-47.899177
2071,66.738863,-40.755898
2072,66.741702,-55.545811
2073,66.748115,-62.843055
2074,66.748402,-64.943202
2075,66.769072,-62.843329
2076,66.779961,-58.58694
2077,66.793124,-42.834844
2078,66.810569,-63.314612
2079,66.823929,-36.167527
2080,66.82799,-58.634745
2081,66.832198,-54.041585
2082,66.844641,-53.455007
2083,66.854566,-41.327588
2084,66.856957,-42.896765
2085,66.863307,-53.77976
2086,66.868914,-55.249693
2087,66.874205,-62.489624
2088,66.874261,-58.660566
2089,66.877012,-56.064277
2090,66.87962,-52.717804
2091,66.882918,-62.711776
2092,66.903918,-51.895268
2093,66.906432,-53.711617
2094,66.909737,-59.267601
2095,66.928845,-53.178103
2096,66.962312,-53.887267
2097,66.966251,-54.131167
2098,66.968156,-53.761023
2099,66.969509,-43.136372
2100,66.970584,-42.841728
2101,66.974736,-43.373263
2102,66.985339,-42.434873
2103,66.98614,-37.690463
2104,66.986597,-37.130112
2105,66.993011,-30.358173
2106,66.994576,-42.545106
2107,67.000508,-62.945323
2108,67.011392,-55.223166
2109,67.02415,-52.046922
2110,67.024407,-50.123193
2111,67.034303,-63.366692
2112,67.041623,-42.904761
2113,67.057228,-52.010181
2114,67.061931,-51.3254
2115,67.072048,-47.783823
2116,67.088892,-50.491254
2117,67.089714,-48.219422
2118,67.094371,-62.66114
2119,67.098788,-53.579433
2120,67.111001,-49.484787
2121,67.114881,-42.245492
2122,67.116737,-64.089858
2123,67.130935,-52.299193
2124,67.131706,-62.523106
2125,67.134826,-53.41758
2126,67.147797,-42.395481
2127,67.148314,-46.891428
2128,67.148736,-46.878136
2129,67.195998,-47.805887
2130,67.203165,-54.282935
2131,67.20649,-47.146598
2132,67.211677,-42.030627
2133,67.212576,-54.552566
2134,67.218588,-46.825071
2135,67.225596,-47.799692
2136,67.228396,-37.063525
2137,67.232416,-42.885279
2138,67.236569,-36.703163
2139,67.246582,-53.872869
2140,67.24959299999999,-48.365212
2141,67.262586,-54.50945
2142,67.26301,-40.989338
2143,67.263904,-39.181759
2144,67.26765,-43.75065
2145,67.277019,-41.099648
2146,67.283362,-36.036089
2147,67.291872,-36.129656
2148,67.313232,-63.135782
2149,67.318546,-44.357013
2150,67.341263,-47.671617
2151,67.341501,-56.994723
2152,67.353615,-46.635914
2153,67.360063,-48.478567
2154,67.364136,-42.882024
2155,67.374925,-36.457476
2156,67.409036,-46.149681
2157,67.417586,-54.512884
2158,67.421953,-45.918826
2159,67.430798,-51.412423
2160,67.441473,-53.726173
2161,67.45513,-40.643693
2162,67.457964,-50.423328
2163,67.464456,-63.178278
2164,67.474085,-51.821945
2165,67.482876,-39.072507
2166,67.504928,-53.425275
2167,67.523709,-51.712272
2168,67.531036,-57.844585
2169,67.531403,-45.67824
2170,67.558014,-53.940923
2171,67.566427,-53.607753
2172,67.592469,-54.385767
2173,67.599323,-53.27637
2174,67.600509,-38.542221
2175,67.609906,-53.710893
2176,67.611929,-59.875932
2177,67.624541,-45.918751
2178,67.63108,-53.814775
2179,67.640978,-46.647477
2180,67.644172,-54.332743
2181,67.646733,-47.496749
2182,67.674047,-39.846715
2183,67.691855,-49.760785
2184,67.700951,-48.137054
2185,67.714952,-53.5965
2186,67.731979,-62.638823
2187,67.754866,-63.449416
2188,67.772458,-55.096454
2189,67.773867,-54.831075
2190,67.821098,-51.312851
2191,67.825727,-63.443683
2192,67.829057,-53.07288
2193,67.863371,-54.78047
2194,67.880318,-36.7555
2195,67.910216,-53.695745
2196,67.916925,-45.212058
2197,67.924177,-37.357819
2198,67.938446,-51.291942
2199,67.939222,-53.310556
2200,67.960149,-42.647356
2201,67.98127,-39.685532
2202,67.983137,-46.034322
2203,67.987892,-43.079155
2204,67.990048,-56.974988
2205,68.002599,-53.622735
2206,68.007489,-37.105727
2207,68.015031,-47.064791
2208,68.026607,-39.679034
2209,68.03883,-45.648293
2210,68.063806,-49.654328
2211,68.064041,-52.417471
2212,68.090319,-45.93333
2213,68.108464,-51.851362
2214,68.127144,-41.074298
2215,68.129616,-58.470568
2216,68.138412,-62.609607
2217,68.157272,-51.132875
2218,68.173157,-46.952532
2219,68.19533,-64.957171
2220,68.197561,-53.560556
2221,68.198884,-49.967955
2222,68.247266,-58.208445
2223,68.260712,-41.472747
2224,68.29222,-55.091415
2225,68.340446,-53.73142
2226,68.353292,-30.458733
2227,68.356134,-54.575703
2228,68.38988,-30.556086
2229,68.481448,-45.576059
2230,68.500832,-54.770148
2231,68.506106,-49.64939
2232,68.533768,-40.133232
2233,68.538329,-50.890468
2234,68.554316,-46.597841
2235,68.573227,-51.969577
2236,68.57394,-51.69867
2237,68.575393,-65.304767
2238,68.575757,-53.157626
2239,68.586939,-49.608678
2240,68.591646,-40.18357
2241,68.609764,-47.994189
2242,68.620288,-39.050958
2243,68.642962,-50.165703
2244,68.677481,-46.841255
2245,68.686402,-54.030935
2246,68.701823,-49.857566
2247,68.710667,-42.638575
2248,68.739958,-64.65238
2249,68.742185,-45.535731
2250,68.74446,-51.059937
2251,68.745547,-35.929236
2252,68.75462399999999,-59.456346
2253,68.766763,-38.24445
2254,68.772751,-45.191821
2255,68.798439,-53.574199
2256,68.801197,-59.566994
2257,68.838122,-54.554487
2258,68.863945,-63.609266
2259,68.874232,-64.350771
2260,68.883879,-34.949929
2261,68.886947,-41.966524
2262,68.9262,-47.105544
2263,68.980777,-45.315502
2264,68.983422,-65.058702
2265,69.006309,-41.453282
2266,69.019361,-52.214287
2267,69.023938,-49.453748
2268,69.034214,-64.973104
2269,69.035396,-46.664148
2270,69.075031,-46.828656
2271,69.100014,-40.676539
2272,69.123241,-30.927776
2273,69.135597,-40.093529
2274,69.153972,-40.047072
2275,69.164347,-39.246508
2276,69.176594,-46.383148
2277,69.181236,-41.007858
2278,69.204045,-64.390031
2279,69.212291,-39.252042
2280,69.218479,-30.616016
2281,69.233054,-30.585935
2282,69.241078,-56.183605
2283,69.254373,-62.648353
2284,69.257787,-63.144793
2285,69.267791,-51.734161
2286,69.270826,-51.606305
2287,69.280554,-65.809932
2288,69.287695,-43.299573
2289,69.305784,-62.791652
2290,69.326232,-40.615694
2291,69.32633,-30.578436
2292,69.331629,-51.409121
2293,69.340252,-50.817197
2294,69.356228,-64.082184
2295,69.36448,-50.768107
2296,69.389108,-52.172292
2297,69.390782,-53.395475
2298,69.405894,-46.24786
2299,69.410223,-58.682987
2300,69.43495,-51.81996
2301,69.445199,-49.281495
2302,69.459458,-30.615358
2303,69.466886,-63.244144
2304,69.477808,-30.594104
2305,69.487001,-54.996621
2306,69.499567,-62.828959
2307,69.521544,-62.544312
2308,69.5285,-59.599414
2309,69.549022,-40.677548
2310,69.574566,-30.693338
2311,69.576509,-65.000783
2312,69.587906,-50.336985
2313,69.684114,-39.697102
2314,69.708531,-49.96811
2315,69.740529,-63.901553
2316,69.761239,-44.663304
2317,69.764063,-39.765314
2318,69.767356,-59.822083
2319,69.779558,-41.210882
2320,69.782203,-62.635537
2321,69.806508,-42.23321
2322,69.829487,-41.563737
2323,69.860081,-51.750447
2324,69.879826,-41.328731
2325,69.887366,-42.65999
2326,69.911239,-47.265165
2327,69.912731,-36.201325
2328,69.915025,-44.817877
2329,69.91564,-44.848707
2330,69.918837,-52.555705
2331,69.919638,-55.810803
2332,69.935781,-45.614043
2333,69.950812,-62.804652
2334,69.955273,-62.947883
2335,69.965669,-63.91834
2336,69.986395,-44.547893
2337,69.995237,-45.548372
2338,69.996465,-51.53908
2339,69.998208,-36.547354
2340,70.00299,-53.440812
2341,70.01586,-44.584966
2342,70.02708,-47.61462
2343,70.028242,-51.585229
2344,70.028854,-50.910388
2345,70.038275,-45.599077
2346,70.061401,-40.289287
2347,70.075467,-41.05689
2348,70.086679,-62.506676
2349,70.09447999999999,-40.846604
2350,70.118767,-63.118808
2351,70.137063,-54.873415
2352,70.161967,-36.078906
2353,70.162099,-38.633925
2354,70.177406,-48.901511
2355,70.185154,-44.649875
2356,70.198529,-44.907578
2357,70.218976,-62.67048
2358,70.224355,-48.211258
2359,70.227493,-54.535794
2360,70.228474,-42.093153
2361,70.244207,-64.437026
2362,70.2743,-53.584417
2363,70.286358,-60.218348
2364,70.286685,-52.124056
2365,70.30551,-43.714528
2366,70.354127,-64.700931
2367,70.368933,-37.10599
2368,70.377632,-50.162647
2369,70.386148,-44.310094
2370,70.406271,-40.260246
2371,70.406825,-55.72413
2372,70.409343,-43.675669
2373,70.425353,-39.52635
2374,70.453835,-53.417104
2375,70.467902,-57.353968
2376,70.469385,-42.148323
2377,70.475785,-59.167814
2378,70.482844,-63.207372
2379,70.484912,-51.350552
2380,70.499492,-63.541005
2381,70.508102,-59.117572
2382,70.523053,-36.841971
2383,70.556332,-42.95004
2384,70.569836,-36.84764
2385,70.575324,-42.267922
2386,70.597393,-41.262152
2387,70.60594,-58.222845
2388,70.607403,-44.348201
2389,70.611136,-39.758982
2390,70.619585,-45.777832
2391,70.652925,-65.009211
2392,70.685697,-45.124141
2393,70.716277,-47.880974
2394,70.724878,-60.166362
2395,70.733225,-36.152962
2396,70.743212,-52.526185
2397,70.748505,-62.43966
2398,70.749416,-56.201734
2399,70.765222,-37.097175
2400,70.781304,-40.947734
2401,70.84388,-53.828947
2402,70.848333,-53.84098
2403,70.860997,-63.065871
2404,70.873016,-56.763725
2405,70.883667,-39.324844
2406,70.891408,-42.809323
2407,70.907613,-38.233801
2408,70.928993,-46.639017
2409,70.933345,-44.493882
2410,70.964138,-49.724104
2411,70.974661,-35.7618
2412,70.97884,-49.8909
2413,70.982286,-39.42346
2414,70.991849,-50.096715
2415,70.997444,-44.500752
2416,71.009523,-51.769699
2417,71.015991,-41.116857
2418,71.029473,-44.030176
2419,71.068694,-45.699609
2420,71.070127,-60.178
2421,71.078714,-40.910554
2422,71.084879,-63.206525
2423,71.098067,-43.428799
2424,71.112967,-54.050139
2425,71.116477,-43.464363
2426,71.13987,-44.564648
2427,71.164979,-48.377328
2428,71.169514,-44.792888
2429,71.172314,-65.912381
2430,71.193176,-41.630164
2431,71.193536,-41.575754
2432,71.236835,-41.638174
2433,71.246364,-53.990547
2434,71.262935,-49.087971
2435,71.274347,-47.575638
2436,71.274449,-54.394511
2437,71.287881,-52.272292
2438,71.292152,-39.235421
2439,71.316509,-39.616077
2440,71.318238,-36.903881
2441,71.355763,-52.554939
2442,71.379366,-64.927787
2443,71.431898,-54.454018
2444,71.432808,-44.137763
2445,71.45773,-51.61673
2446,71.475614,-45.451323
2447,71.504294,-50.921578
2448,71.505184,-47.482684
2449,71.506655,-50.910004
2450,71.541674,-56.269953
2451,71.595298,-54.491624
2452,71.666309,-39.290453
2453,71.667893,-35.837617
2454,71.671758,-54.616871
2455,71.693631,-54.670421
2456,71.70152,-48.070096
2457,71.739943,-50.783764
2458,71.74517,-57.31012
2459,71.752297,-62.843338
2460,71.756938,-40.3977
2461,71.757934,-36.968916
2462,71.768656,-46.252133
2463,71.775693,-51.100802
2464,71.797508,-44.969411
2465,71.799758,-47.024895
2466,71.821473,-59.299262
2467,71.831867,-41.622054
2468,71.834698,-34.58478
2469,71.84597,-49.757706
2470,71.846215,-62.930696
2471,71.855889,-55.169836
2472,71.881657,-50.756219
2473,71.907382,-41.25416
2474,71.910998,-39.860901
2475,71.912944,-38.446904
2476,72.029991,-58.274344
2477,72.045344,-34.573534
2478,72.055894,-60.134693
2479,72.088198,-63.541768
2480,72.088559,-45.79026
2481,72.139894,-54.476161
2482,72.158552,-58.771794
2483,72.214147,-53.554037
2484,72.214503,-44.789375
2485,72.239033,-49.670585
2486,72.267521,-46.117701
2487,72.300549,-30.103159
2488,72.313973,-51.088129
2489,72.314772,-30.078442
2490,72.323651,-41.690066
2491,72.350019,-48.56034
2492,72.36508,-55.45967
2493,72.377026,-57.063076
2494,72.379436,-49.229542
2495,72.405575,-51.603263
2496,72.4085,-49.14369
2497,72.414081,-47.886967
2498,72.416958,-40.080095
2499,72.417298,-51.486245
2500,72.435274,-43.671501
2501,72.458059,-46.223484
2502,72.460161,-47.332739
2503,72.499265,-55.141307
2504,72.50069,-46.687099
2505,72.50132,-36.449098
2506,72.504846,-50.242523
2507,72.514436,-44.997731
2508,72.523094,-43.615188
2509,72.532682,-49.299316
2510,72.569943,-55.241779
2511,72.592266,-49.435647
2512,72.602746,-38.52871
2513,72.60402,-42.753584
2514,72.609196,-54.736896
2515,72.616597,-45.861839
2516,72.638748,-30.116263
2517,72.659143,-54.478771
2518,72.665749,-51.275517
2519,72.704983,-45.495728
2520,72.727812,-51.467052
2521,72.757228,-47.369772
2522,72.775198,-55.190831
2523,72.80834899999999,-58.575633
2524,72.836311,-54.942888
2525,72.853694,-48.115715
2526,72.855494,-46.715583
2527,72.927595,-41.7179
2528,72.990877,-57.364763
2529,72.991358,-45.592579
2530,73.004174,-46.632193
2531,73.013225,-62.859482
2532,73.092342,-63.010994
2533,73.09765,-37.526194
2534,73.101419,-42.336826
2535,73.145193,-40.920903
2536,73.148478,-64.788299
2537,73.151736,-43.850302
2538,73.174923,-36.517031
2539,73.197953,-54.434581
2540,73.201049,-44.520374
2541,73.235225,-39.156224
2542,73.247837,-50.147026
2543,73.298007,-52.299454
2544,73.301417,-51.635383
2545,73.314339,-59.605411
2546,73.328584,-51.775233
2547,73.365523,-51.433734
2548,73.409825,-56.906468
2549,73.436451,-38.125179
2550,73.516791,-56.489343
2551,73.589671,-48.687592
2552,73.604176,-49.454266
2553,73.636003,-43.802285
2554,73.636958,-63.132337
2555,73.649476,-63.093372
2556,73.686885,-50.960868
2557,73.701391,-46.650471
2558,73.701664,-43.823294
2559,73.711743,-48.294783
2560,73.72581,-35.37865
2561,73.747485,-43.889665
2562,73.759816,-49.469379
2563,73.772877,-59.071494
2564,73.773618,-62.940219
2565,73.780603,-62.462807
2566,73.789077,-60.317956
2567,73.791548,-42.240571
2568,73.797841,-49.810572
2569,73.841288,-30.227599
2570,73.903039,-56.82906
2571,73.90946,-50.389158
2572,73.924224,-57.86409
2573,73.940915,-44.859316
2574,74.026672,-42.162637
2575,74.030349,-30.877343
2576,74.041075,-44.899854
2577,74.084355,-58.690004
2578,74.091716,-50.038446
2579,74.109403,-47.490689
2580,74.200063,-57.243184
2581,74.216561,-37.900285
2582,74.242294,-37.447931
2583,74.327286,-47.800676
2584,74.353899,-53.425298
2585,74.360982,-53.407463
2586,74.389554,-62.702112
2587,74.406353,-60.216936
2588,74.409268,-54.789832
2589,74.412668,-63.4162
2590,74.522281,-51.99858
2591,74.548871,-57.402299
2592,74.550011,-57.234795
2593,74.563019,-37.67048
2594,74.576601,-52.186463
2595,74.617087,-34.949224
2596,74.638708,-42.219688
2597,74.657892,-49.153022
2598,74.691888,-57.380759
2599,74.774353,-45.956439
2600,74.789782,-37.764177
2601,74.795267,-56.492543
2602,74.797875,-58.626171
2603,74.815447,-37.329019
2604,74.816826,-54.337256
2605,74.824088,-55.330287
2606,74.826385,-59.867671
2607,74.885955,-43.668208
2608,74.891311,-37.925679
2609,74.911318,-51.729674
2610,74.972585,-45.917309
2611,74.992236,-36.087471
2612,75.038459,-47.100232
2613,75.040658,-35.997828
2614,75.107539,-38.316955
2615,75.16645,-45.707853
2616,75.187595,-46.484494
2617,75.246115,-46.262374
2618,75.322683,-45.350271
2619,75.322686,-46.172053
2620,75.334392,-37.817416
2621,75.370074,-37.948279
2622,75.427338,-46.408476
2623,75.429011,-46.155378
2624,75.46761,-38.19557
2625,75.476901,-35.889167
2626,75.486078,-43.468651
2627,75.497058,-44.545129
2628,75.50656,-63.169274
2629,75.527635,-36.186518
2630,75.76465,-44.51066
2631,75.911459,-42.940714
2632,75.960193,-43.411946
2633,80.783747,-62.432892
2634,82.601898,-62.466482
2635,217.31264841939893,5.985447638454117
2636,220.30941143460308,6.201573739272893
2637,221.12264884517305,5.176501691877992
2638,222.0508484016592,5.803362060504273
2639,223.1811635517,4.604740283078384
2640,223.63001408463936,4.93762013546224
2641,313.746497,-49.092357
2642,314.053835,-48.89095
2643,314.080609,-48.533611
2644,314.178986,-47.287939
2645,314.216354,-49.391672
2646,314.285949,-49.82827
2647,314.286267,-47.375577
2648,314.291426,-48.481188
2649,314.429441,-46.405614
2650,314.466846,-48.67311
2651,314.527868,-43.391479
2652,314.592049,-41.303396
2653,314.67822,-48.438438
2654,314.685911,-44.331214
2655,314.693441,-48.463798
2656,314.716118,-48.440267
2657,314.757873,-48.487762
2658,314.786753,-49.409505
2659,314.794852,-49.434908
2660,314.795874,-49.324339
2661,314.837598,-49.220055
2662,314.837822,-48.37106
2663,314.880853,-50.140133
2664,314.899248,-48.989082
2665,314.915376,-48.794796
2666,314.952594,-47.25265
2667,314.954997,-41.378398
2668,314.969657,-40.8143
2669,314.987227,-48.284701
2670,314.995094,-40.848727
2671,315.001189,-45.664679
2672,315.014277,-46.29151
2673,315.014914,-49.024665
2674,315.015282,-43.908493
2675,315.086176,-54.275616
2676,315.098345,-47.448184
2677,315.114516,-47.799719
2678,315.132073,-47.893194
2679,315.157732,-48.41937
2680,315.181775,-43.384519
2681,315.211333,-46.856189
2682,315.281295,-48.123638
2683,315.289883,-51.168601
2684,315.291009,-49.178318
2685,315.369375,-58.614163
2686,315.384962,-43.064989
2687,315.390368,-47.236974
2688,315.40007,-43.539639
2689,315.401835,-49.536405
2690,315.437041,-54.229199
2691,315.475624,-47.239682
2692,315.483619,-49.939443
2693,315.492187,-58.084315
2694,315.497799,-43.198492
2695,315.553227,-47.678917
2696,315.558497,-49.462278
2697,315.58921,-48.046573
2698,315.594616,-54.632747
2699,315.612019,-54.469161
2700,315.621356,-41.239681
2701,315.632468,-54.577508
2702,315.639229,-43.548558
2703,315.651372,-42.901938
2704,315.65552,-41.208056
2705,315.657971,-47.055046
2706,315.691199,-41.288142
2707,315.728753,-48.026835
2708,315.753839,-46.892088
2709,315.760333,-49.797845
2710,315.777893,-47.271215
2711,315.791809,-48.131042
2712,315.796685,-45.28271
2713,315.79876,-41.399064
2714,315.817168,-45.352876
2715,315.83752,-48.995674
2716,315.847291,-48.014209
2717,315.848258,-47.065402
2718,315.853555,-43.310242
2719,315.854034,-40.52605
2720,315.860167,-58.976188
2721,315.871566,-49.714413
2722,315.893876,-44.865215
2723,315.898891,-44.785882
2724,315.921142,-50.406128
2725,315.93257,-54.275528
2726,315.933103,-49.16731
2727,315.934135,-48.906068
2728,316.018203,-49.882509
2729,316.041489,-49.997887
2730,316.055605,-46.068331
2731,316.073582,-44.627319
2732,316.085288,-44.701524
2733,316.09414,-46.302656
2734,316.119411,-49.432803
2735,316.13469,-58.607483
2736,316.152706,-47.05459
2737,316.174025,-47.878454
2738,316.18824,-46.220304
2739,316.209942,-40.831311
2740,316.264043,-41.949478
2741,316.264769,-47.099863
2742,316.33321,-41.187638
2743,316.374524,-45.476884
2744,316.37621,-45.967937
2745,316.402972,-45.472823
2746,316.40527,-0.661599
2747,316.405358,-47.573694
2748,316.413927,-48.135307
2749,316.428657,-42.87323
2750,316.440562,-41.64872
2751,316.441653,-48.766342
2752,316.479941,-45.237034
2753,316.503776,-44.583391
2754,316.522236,-47.66501
2755,316.531272,-44.99227
2756,316.580634,-48.10658
2757,316.583828,-46.123234
2758,316.603471,-50.418903
2759,316.612727,-46.293205
2760,316.615998,-46.491933
2761,316.625302,-58.997369
2762,316.629705,-49.790644
2763,316.641207,-58.729039
2764,316.643488,-1.253993
2765,316.665775,-42.607975
2766,316.693517,-40.514617
2767,316.708068,1.403891
2768,316.709754,-47.066779
2769,316.718182,-47.409033
2770,316.730587,-58.429498
2771,316.732605,-44.332982
2772,316.748526,-48.250665
2773,316.753659,-46.954009
2774,316.7568,-44.181954
2775,316.758993,-0.780604
2776,316.789347,-44.788378
2777,316.791972,-44.700727
2778,316.795123,-44.671932
2779,316.817102,-47.660063
2780,316.82473,-46.903418
2781,316.836051,-44.954079
2782,316.85161,-58.257763
2783,316.854849,-47.038683
2784,316.865447,-44.809373
2785,316.877144,0.063559
2786,316.907236,-47.271531
2787,316.915919,-47.025508
2788,316.92242,-57.901358
2789,316.951671,-43.306766
2790,316.994039,-47.098698
2791,316.995827,-42.508169
2792,317.000539,-44.39356
2793,317.006231,-44.627978
2794,317.018212,-42.336168
2795,317.026123,-47.187802
2796,317.032509,-44.211144
2797,317.047928,-43.556765
2798,317.087151,-58.488025
2799,317.102558,-50.38606
2800,317.136402,-47.497021
2801,317.142119,-47.252495
2802,317.153369,-50.458915
2803,317.163139,-46.954331
2804,317.168452,0.094432
2805,317.176321,-1.315361
2806,317.208101,-47.605987
2807,317.21517,-47.140598
2808,317.234944,-48.161168
2809,317.236582,-43.440448
2810,317.247765,-43.595923
2811,317.260015,-43.601629
2812,317.261799,-47.304587
2813,317.26792,-47.352079
2814,317.289689,-43.803652
2815,317.297131,-43.454521
2816,317.339605,-46.880161
2817,317.343559,-45.831496
2818,317.349981,-58.636963
2819,317.356185,-50.084901
2820,317.378523,-58.397968
2821,317.400521,-47.202879
2822,317.412949,-47.464679
2823,317.413897,-43.72157
2824,317.46733,-43.793616
2825,317.537877,-42.451191
2826,317.596403,0.130599
2827,317.63037,-58.551273
2828,317.642433,-54.817219
2829,317.644407,-41.54888
2830,317.66418,-46.222088
2831,317.666425,-46.034077
2832,317.669354,-46.237159
2833,317.686161,-1.10425
2834,317.69598,-43.327949
2835,317.715592,-46.677249
2836,317.716854,-43.687229
2837,317.726006,-43.964322
2838,317.739491,-43.749807
2839,317.74957,-42.781861
2840,317.793541,-58.279087
2841,317.796964,-47.296699
2842,317.85085,-49.754373
2843,317.868797,-46.280383
2844,317.895623,-58.46517
2845,317.907997,-47.257718
2846,317.935813,-46.283038
2847,317.968896,-46.426629
2848,317.977155,-43.243697
2849,317.998269,-41.171221
2850,318.019951,-42.292037
2851,318.046159,-51.347679
2852,318.070471,-46.207115
2853,318.103181,-0.170348
2854,318.10504,-46.093393
2855,318.135461,-44.198304
2856,318.160919,-46.264461
2857,318.217999,-1.389045
2858,318.22089,-43.741864
2859,318.250989,-1.085393
2860,318.271132,-1.435403
2861,318.310082,-43.028153
2862,318.328397,-58.435879
2863,318.34381,-42.151836
2864,318.430493,-42.706423
2865,318.434339,-50.305447
2866,318.466272,0.276166
2867,318.493422,-0.128263
2868,318.560814,-43.12957
2869,318.675287,-0.072564
2870,318.712252,-41.721042
2871,318.716157,-42.033799
2872,318.771963,-0.192163
2873,318.82601,-42.399209
2874,318.885762,-42.437158
2875,318.926008,-42.405914
2876,318.947239,-42.164374
2877,318.97502,-43.17878
2878,319.000646,-43.413882
2879,319.004144,-50.661542
2880,319.015837,-41.750972
2881,319.078546,-42.454968
2882,319.108336,-0.945284
2883,319.139818,-42.113512
2884,319.140161,0.062176
2885,319.170949,-50.868948
2886,319.179536,-59.006685
2887,319.210674,-42.18356
2888,319.216128,-59.969594
2889,319.219075,-41.642489
2890,319.247023,0.150553
2891,319.303601,-60.174358
2892,319.354658,-41.340449
2893,319.379421,0.540307
2894,319.432914,-42.070937
2895,319.504166,-41.786159
2896,319.532728,-40.961599
2897,319.68175,-0.830046
2898,319.726664,-41.327135
2899,319.759872,-59.315517
2900,319.775548,-59.943599
2901,319.792614,-41.471603
2902,319.798491,-42.111531
2903,320.056751,-58.973987
2904,320.062592,1.383854
2905,320.178844,-59.420976
2906,320.408533,-59.399501
2907,320.692542,-59.426207
2908,320.799104,-1.347142
2909,320.950466,-59.922924
2910,321.092265,-0.089797
2911,321.134558,0.098845
2912,321.20401,-1.222491
2913,321.673978,-60.112974
2914,321.742825,-1.136145
2915,321.814657,0.187006
2916,321.976834,-1.4062169999999998
2917,322.051509,-0.756419
2918,322.152402,0.614107
2919,322.239957,0.349945
2920,322.314686,-0.627064
2921,322.324001,-1.422887
2922,322.351776,-0.609678
2923,322.367536,-0.213649
2924,322.466945,-0.547711
2925,322.468224,-0.690319
2926,322.488724,-0.58123
2927,322.557202,-0.515688
2928,322.665168,-0.361605
2929,322.781974,-0.228431
2930,322.824376,-45.771878
2931,322.873209,-0.072999
2932,322.88331,-0.918891
2933,322.894723,-45.640445
2934,322.950998,-1.021585
2935,322.96279,-44.743028
2936,322.994056,-46.023577
2937,323.053413,-1.20165
2938,323.351742,-45.059601
2939,323.607191,-45.967132
2940,323.610553,-45.066531
2941,323.667132,-0.620317
2942,323.698263,-0.260036
2943,323.854032,-44.723068
2944,323.890557,-0.576006
2945,323.947674,-46.048126
2946,324.059208,-45.720789
2947,324.111897,0.047597
2948,324.433877,0.239309
2949,324.446126,0.398239
2950,324.540948,0.181623
2951,324.760805,-44.799887
2952,324.811385,1.116554
2953,324.865626,-1.968803
2954,325.011373,-1.781721
2955,325.063255,-47.81652
2956,325.174839,0.700223
2957,325.205715,-0.030445
2958,325.216273,-1.991458
2959,325.318211,-0.688117
2960,325.350725,-1.372434
2961,325.376965,-1.50411
2962,325.38228,-0.213556
2963,325.418349,-47.61723
2964,325.550361,-1.014582
2965,325.610934,-48.464096
2966,325.680888,-0.229674
2967,325.699333,0.679067
2968,325.771074,-47.851082
2969,325.819555,-48.327286
2970,325.888342,-0.242452
2971,325.909508,-0.466851
2972,325.911367,-1.882717
2973,325.948729,-2.068493
2974,325.99631,-47.677146
2975,326.043177,-48.519158
2976,326.049755,-1.570346
2977,326.057561,-47.149545
2978,326.087043,-1.648605
2979,326.254057,-48.302166
2980,326.312138,-0.813748
2981,326.449943,-47.918494
2982,326.464874,-48.374399
2983,326.486876,-48.516863
2984,326.768273,-1.435308
2985,326.916666,-1.226654
2986,326.995119,-1.375189
2987,327.012428,-2.164579
2988,327.018379,-0.028796
2989,327.057489,-1.5951
2990,327.198379,-47.919764
2991,327.336887,0.240354
2992,327.391744,-1.979449
2993,327.459939,-1.998799
2994,327.46714,-1.532154
2995,327.480425,0.151404
2996,327.70248,-1.855373
2997,327.763406,-0.952436
2998,327.919925,-1.812544
2999,327.919991,0.308579
3000,327.939155,-2.312791
3001,328.019697,-0.875905
3002,328.116636,-2.07892
3003,328.164391,-1.924809
3004,328.193878,-1.302804
3005,328.231017,-1.302271
3006,328.382766,-0.688968
3007,328.413796,-1.289926
3008,328.436699,0.025273
3009,328.438314,-0.852741
3010,328.455537,-1.147902
3011,328.492882,-2.058719
3012,328.62439,0.263269
3013,328.677492,-1.759167
3014,328.840776,-1.323059
3015,329.032888,-1.489152
3016,329.109998,-0.74891
3017,329.187287,-1.432011
3018,329.195681,-1.600011
3019,329.213169,-1.52464
3020,329.224853,-0.30433
3021,329.22778,-1.859257
3022,329.250543,-2.036998
3023,329.855114,-1.081083
3024,329.884266,-2.008405
3025,329.897526,-0.636857
3026,329.928275,-1.629954
3027,329.991135,-1.931301
3028,330.04355,-1.885083
3029,330.152311,-1.822841
3030,330.167601,-1.176583
3031,330.236435,-1.108067
3032,330.335302,-47.237239
3033,330.419992,-45.86609
3034,330.441123,-2.15996
3035,330.592086,-1.587834
3036,330.788518,-46.769726
3037,330.864207,-1.817604
3038,330.880782,-1.041325
3039,330.884912,-46.466833
3040,330.94181,-1.119998
3041,331.047206,-0.822897
3042,331.087788,-0.180981
3043,331.156126,-1.779588
3044,331.247631,-46.77805
3045,331.252058,-2.031834
3046,331.342876,-1.815924
3047,331.386002,-2.026735
3048,331.4376,-0.861268
3049,331.521749,-0.51435
3050,331.532998,-0.801204
3051,331.712084,-1.667819
3052,331.789471,-46.414607
3053,331.799504,-0.200486
3054,331.845074,-1.23279
3055,331.960019,-2.060643
3056,331.989103,-1.652738
3057,332.135299,-0.90638
3058,332.153177,-0.601513
3059,332.162932,-49.734249
3060,332.215375,-1.19849
3061,332.287117,-1.612686
3062,332.316959,0.001318
3063,332.33627,-49.063795
